invoice_id,date,customer_id,salesperson_id,segment,sku,qty,list_unit_price,discount_pct,unit_cost
CI201910002673,31/10/2019,C00051,SP001,hotel,BEAN-SINGLE-ETH-5KG,2,260,0,206.09
CI201911002674,7/11/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,4,230,0.052,135.92
CI201909001951,21/09/2019,C00038,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0,162.3
CI201911002674,7/11/2019,C00051,SP001,hotel,BEAN-SINGLE-COL-5KG,4,260,0,212.03
CI201910002517,19/10/2019,C00046,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.32,34.71
CI201911002675,14/11/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,4,230,0,135.92
CI201909002335,21/09/2019,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.32,162.3
CI201911002675,14/11/2019,C00051,SP001,hotel,BEAN-SINGLE-ETH-5KG,2,260,0.024,206.6
CI201911002675,14/11/2019,C00051,SP001,hotel,BEAN-SINGLE-COL-5KG,2,260,0.029,212.03
CI201911002676,21/11/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,10,230,0.061,135.92
CI201909002513,21/09/2019,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.3
CI201911002676,21/11/2019,C00051,SP001,hotel,BEAN-SINGLE-ETH-5KG,4,260,0.039,206.6
CI201911002677,28/11/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,2,230,0,135.92
CI201909003229,21/09/2019,C00059,SP001,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.005,162.3
CI201911002677,28/11/2019,C00051,SP001,hotel,BEAN-SINGLE-ETH-5KG,6,260,0,206.6
CI201912002678,5/12/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,4,230,0.008,136.25
CI201909000188,22/09/2019,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.087,162.3
CI201912002678,5/12/2019,C00051,SP001,hotel,BEAN-SINGLE-COL-5KG,4,260,0,212.56
CI201912002679,12/12/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,6,230,0,136.25
CI201909000559,22/09/2019,C00009,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,162.3
CI201912002679,12/12/2019,C00051,SP001,hotel,BEAN-SINGLE-ETH-5KG,2,260,0.03,207.11
CI201912002679,12/12/2019,C00051,SP001,hotel,BEAN-SINGLE-COL-5KG,4,260,0.053,212.56
CI201912002680,19/12/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,6,230,0.023,136.25
CI201909001510,22/09/2019,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.128,162.3
CI201912002680,19/12/2019,C00051,SP001,hotel,BEAN-SINGLE-ETH-5KG,2,260,0.052,207.11
CI201912002680,19/12/2019,C00051,SP001,hotel,BEAN-SINGLE-COL-5KG,2,260,0,212.56
CI201912002681,26/12/2019,C00051,SP001,hotel,BEAN-HOUSE-5KG,6,230,0.046,136.25
CI201909000438,23/09/2019,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0.089,162.3
CI201902002682,21/02/2019,C00051,SP001,hotel,SERV-ANNUAL-CONTRACT-LARGE,2,2200,0,850.81
CI201901002683,15/01/2019,C00051,SP001,hotel,SERV-CALL-OUT,2,250,0.068,95.48
CI201901002683,15/01/2019,C00051,SP001,hotel,SERV-PARTS-MISC,2,180,0,74.26
CI201908002684,4/08/2019,C00051,SP001,hotel,GRIND-EUR-ATOM-75,4,2600,0.1,1888.86
CI201802002685,5/02/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.034,129.07
CI201909000644,23/09/2019,C00011,SP001,restaurant,BEAN-ESPRESSO-5KG,2,240,0,162.3
CI201802002685,5/02/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.064,196.18
CI201802002686,12/02/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.06,129.07
CI201909001246,23/09/2019,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,8,240,0.14,162.3
CI201802002686,12/02/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.079,196.18
CI201909002770,23/09/2019,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.079,162.3
CI201802002687,19/02/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,196.18
CI201910000192,20/10/2019,C00005,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.086,34.71
CI201802002688,26/02/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.087,129.07
CI201909002934,23/09/2019,C00056,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.186,162.3
CI201802002688,26/02/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.114,201.35
CI201803002689,5/03/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,129.39
CI201909000711,24/09/2019,C00013,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.3
CI201803002689,5/03/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,201.84
CI201803002690,12/03/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.054,129.39
CI201803002690,12/03/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.103,196.67
CI201803002690,12/03/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.069,201.84
CI201803002691,19/03/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.092,129.39
CI201909000790,24/09/2019,C00018,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.023,162.3
CI201803002692,26/03/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.101,129.39
CI201909001692,24/09/2019,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,162.3
CI201910001514,20/10/2019,C00032,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.093,34.71
CI201909000014,25/09/2019,C00002,SP001,restaurant,BEAN-ESPRESSO-5KG,2,240,0.009,162.3
CI201804002694,9/04/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.102,129.7
CI201909002112,25/09/2019,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.126,162.3
CI201804002694,9/04/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.075,197.15
CI201804002694,9/04/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,202.34
CI201909003253,25/09/2019,C00060,SP001,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0,162.3
CI201804002695,16/04/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,197.15
CI201804002696,23/04/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.06,129.7
CI201909000936,26/09/2019,C00020,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.085,162.3
CI201804002697,30/04/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,129.7
CI201909001127,26/09/2019,C00027,SP001,hotel,BEAN-ESPRESSO-5KG,12,240,0.065,162.3
CI201804002697,30/04/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.102,197.15
CI201805002698,7/05/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,130.02
CI201909001417,26/09/2019,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,14,240,0.111,162.3
CI201805002699,14/05/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.069,130.02
CI201909001564,26/09/2019,C00033,SP002,hotel,BEAN-ESPRESSO-5KG,10,240,0.094,162.3
CI201910000442,21/10/2019,C00008,SP003,hotel,BEAN-DECAF-1KG,2,65,0.14,34.71
CI201805002700,21/05/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.052,130.02
CI201909002538,26/09/2019,C00047,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.229,162.3
CI201805002700,21/05/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,197.64
CI201805002701,28/05/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.079,130.02
CI201909002668,26/09/2019,C00051,SP001,hotel,BEAN-ESPRESSO-5KG,14,240,0.052,162.3
CI201805002701,28/05/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,6,260,0.097,202.84
CI201910001250,21/10/2019,C00028,SP003,hotel,BEAN-DECAF-1KG,2,65,0.14,34.71
CI201806002702,4/06/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,130.35
CI201909000088,27/09/2019,C00003,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.102,162.3
CI201806002702,4/06/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.054,198.13
CI201806002703,11/06/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.057,130.35
CI201909000624,27/09/2019,C00010,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.11,162.3
CI201806002703,11/06/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,198.13
CI201806002704,18/06/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.084,130.35
CI201909000677,27/09/2019,C00012,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.221,162.3
CI201806002705,25/06/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,130.35
CI201909000832,27/09/2019,C00019,SP003,restaurant,BEAN-ESPRESSO-5KG,2,240,0,162.3
CI201806002705,25/06/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.082,198.13
CI201807002706,2/07/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.07,130.67
CI201909001074,27/09/2019,C00024,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.045,162.3
CI201807002706,2/07/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.08,198.61
CI201807002707,9/07/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.08,130.67
CI201909001829,27/09/2019,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.093,162.3
CI201807002708,16/07/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.12,130.67
CI201909002177,27/09/2019,C00042,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.11,162.3
CI201807002709,23/07/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.044,130.67
CI201909003011,27/09/2019,C00057,SP001,hotel,BEAN-ESPRESSO-5KG,6,240,0.01,162.3
CI201807002709,23/07/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.086,203.84
CI201807002710,30/07/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.05,130.67
CI201909003165,27/09/2019,C00058,SP003,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.074,162.3
CI201808002711,6/08/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,130.99
CI201909001916,28/09/2019,C00037,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.3
CI201808002712,13/08/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,130.99
CI201909001952,28/09/2019,C00038,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.062,162.3
CI201909002130,28/09/2019,C00041,SP001,office,BEAN-ESPRESSO-5KG,2,240,0,162.3
CI201910001131,24/10/2019,C00027,SP001,hotel,BEAN-DECAF-1KG,2,65,0.049,34.71
CI201808002714,27/08/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.081,130.99
CI201909002336,28/09/2019,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0,162.3
CI201909002514,28/09/2019,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.229,162.3
CI201809002716,10/09/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.067,131.31
CI201809002716,10/09/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.057,199.59
CI201909002818,28/09/2019,C00053,SP003,restaurant,BEAN-ESPRESSO-5KG,4,240,0.092,162.3
CI201909003230,28/09/2019,C00059,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.037,162.3
CI201910001568,24/10/2019,C00033,SP002,hotel,BEAN-DECAF-1KG,2,65,0,34.71
CI201810002719,1/10/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,131.64
CI201909000189,29/09/2019,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0,162.3
CI201810002719,1/10/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,200.09
CI201910002542,24/10/2019,C00047,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.32,34.71
CI201810002720,8/10/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,131.64
CI201909000560,29/09/2019,C00009,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.043,162.3
CI201810002721,15/10/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.036,131.64
CI201909001511,29/09/2019,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.092,162.3
CI201810002721,15/10/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.095,200.09
CI201810002722,22/10/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.046,131.64
CI201909000439,30/09/2019,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,6,240,0.102,162.3
CI201810002723,29/10/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.089,131.64
CI201909001247,30/09/2019,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,12,240,0.136,162.3
CI201810002723,29/10/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,4,260,0.063,200.09
CI201811002724,5/11/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,131.96
CI201909002771,30/09/2019,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.078,162.3
CI201811002725,12/11/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.051,131.96
CI201909002935,30/09/2019,C00056,SP004,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.314,162.3
CI201811002725,12/11/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0.12,205.86
CI201811002726,19/11/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.106,131.96
CI201910000712,1/10/2019,C00013,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.256,162.7
CI201811002727,26/11/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.064,131.96
CI201910000791,1/10/2019,C00018,SP001,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201812002728,3/12/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.044,132.29
CI201910001090,1/10/2019,C00025,SP001,office,BEAN-ESPRESSO-5KG,2,240,0.067,162.7
CI201910000092,25/10/2019,C00003,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.122,34.71
CI201812002729,10/12/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.092,132.29
CI201910001693,1/10/2019,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.14,162.7
CI201812002730,17/12/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,132.29
CI201910002561,1/10/2019,C00048,SP001,restaurant,BEAN-ESPRESSO-5KG,2,240,0.021,162.7
CI201812002730,17/12/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.062,206.37
CI201910000681,25/10/2019,C00012,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.302,34.71
CI201812002731,24/12/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.089,132.29
CI201910002113,2/10/2019,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,12,240,0,162.7
CI201812002731,24/12/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.101,206.37
CI201812002732,31/12/2018,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,132.29
CI201910002836,2/10/2019,C00054,SP003,restaurant,BEAN-ESPRESSO-5KG,2,240,0.062,162.7
CI201812002732,31/12/2018,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.093,201.08
CI201910002181,25/10/2019,C00042,SP002,independent_cafe,BEAN-DECAF-1KG,4,65,0.077,34.71
CI201901002733,7/01/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,132.61
CI201910002870,2/10/2019,C00055,SP002,restaurant,BEAN-ESPRESSO-5KG,2,240,0.066,162.7
CI201910001301,26/10/2019,C00030,SP004,office,BEAN-DECAF-1KG,2,65,0.279,34.71
CI201901002734,14/01/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.079,132.61
CI201910003254,2/10/2019,C00060,SP001,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.025,162.7
CI201901002735,21/01/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.113,132.61
CI201910000325,3/10/2019,C00007,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.066,162.7
CI201901002736,28/01/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,132.61
CI201910000937,3/10/2019,C00020,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.067,162.7
CI201901002736,28/01/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.1,206.88
CI201902002737,4/02/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.066,132.94
CI201910001128,3/10/2019,C00027,SP001,hotel,BEAN-ESPRESSO-5KG,6,240,0,162.7
CI201910001251,28/10/2019,C00028,SP003,hotel,BEAN-DECAF-1KG,4,65,0.116,34.71
CI201902002738,11/02/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.079,132.94
CI201910001418,3/10/2019,C00031,SP003,hotel,BEAN-ESPRESSO-5KG,4,240,0.082,162.7
CI201910002131,28/10/2019,C00041,SP001,office,BEAN-DECAF-1KG,2,65,0.03,34.71
CI201902002739,18/02/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.117,132.94
CI201910001565,3/10/2019,C00033,SP002,hotel,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201902002739,18/02/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,202.07
CI201902002740,25/02/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.062,132.94
CI201910002539,3/10/2019,C00047,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201902002740,25/02/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.06,202.07
CI201903002741,4/03/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.097,133.27
CI201910002669,3/10/2019,C00051,SP001,hotel,BEAN-ESPRESSO-5KG,6,240,0.037,162.7
CI201910002775,28/10/2019,C00052,SP002,independent_cafe,BEAN-DECAF-1KG,2,65,0.066,34.71
CI201903002742,11/03/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.097,133.27
CI201910000089,4/10/2019,C00003,SP003,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.114,162.7
CI201903002742,11/03/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.071,202.57
CI201903002743,18/03/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,133.27
CI201910000625,4/10/2019,C00010,SP003,independent_cafe,BEAN-ESPRESSO-5KG,12,240,0,162.7
CI201910000678,4/10/2019,C00012,SP004,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.266,162.7
CI201903002744,25/03/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.091,207.9
CI201910000716,29/10/2019,C00013,SP004,independent_cafe,BEAN-DECAF-1KG,2,65,0.227,34.71
CI201904002745,1/04/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.112,133.6
CI201910000983,4/10/2019,C00023,SP003,restaurant,BEAN-ESPRESSO-5KG,4,240,0.077,162.7
CI201904002745,1/04/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.097,208.41
CI201910001075,4/10/2019,C00024,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0,162.7
CI201904002746,8/04/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.108,203.07
CI201904002747,15/04/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.096,133.6
CI201910001830,4/10/2019,C00036,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201904002748,22/04/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,133.6
CI201910002178,4/10/2019,C00042,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.102,162.7
CI201904002748,22/04/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.087,203.07
CI201910003012,4/10/2019,C00057,SP001,hotel,BEAN-ESPRESSO-5KG,8,240,0.006,162.7
CI201905002750,6/05/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.097,133.93
CI201910000003,5/10/2019,C00001,SP004,office,BEAN-ESPRESSO-5KG,4,240,0.18,162.7
CI201905002750,6/05/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,4,260,0.092,208.92
CI201905002751,13/05/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.074,133.93
CI201910001917,5/10/2019,C00037,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201905002752,20/05/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.091,133.93
CI201910001953,5/10/2019,C00038,SP002,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0,162.7
CI201905002753,27/05/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.102,133.93
CI201910002337,5/10/2019,C00044,SP004,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.208,162.7
CI201906002754,3/06/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.066,134.26
CI201910002515,5/10/2019,C00046,SP004,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.272,162.7
CI201906002755,10/06/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.08,134.26
CI201910003231,5/10/2019,C00059,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0,162.7
CI201906002755,10/06/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.073,209.44
CI201906002756,17/06/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,134.26
CI201910000190,6/10/2019,C00005,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.105,162.7
CI201906002757,24/06/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,8,230,0.037,134.26
CI201910000561,6/10/2019,C00009,SP002,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201907002758,1/07/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.113,134.59
CI201910001512,6/10/2019,C00032,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201907002759,8/07/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.067,134.59
CI201910000440,7/10/2019,C00008,SP003,hotel,BEAN-ESPRESSO-5KG,10,240,0.109,162.7
CI201907002760,15/07/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.063,134.59
CI201910001248,7/10/2019,C00028,SP003,hotel,BEAN-ESPRESSO-5KG,14,240,0.112,162.7
CI201910000329,31/10/2019,C00007,SP003,independent_cafe,BEAN-DECAF-1KG,2,65,0.088,34.71
CI201907002761,22/07/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.066,134.59
CI201910002772,7/10/2019,C00052,SP002,independent_cafe,BEAN-ESPRESSO-5KG,2,240,0.07,162.7
CI201907002762,29/07/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.076,134.59
CI201910002936,7/10/2019,C00056,SP004,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.287,162.7
CI201907002762,29/07/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0,204.57
CI201908002763,5/08/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,6,230,0.07,134.92
CI201910000713,8/10/2019,C00013,SP004,independent_cafe,BEAN-ESPRESSO-5KG,8,240,0.278,162.7
CI201908002763,5/08/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.06,205.08
CI201908002764,12/08/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,134.92
CI201910000792,8/10/2019,C00018,SP001,independent_cafe,BEAN-ESPRESSO-5KG,6,240,0.008,162.7
CI201908002765,19/08/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0.074,134.92
CI201910001100,8/10/2019,C00026,SP002,office,BEAN-ESPRESSO-5KG,4,240,0.099,162.7
CI201910001694,8/10/2019,C00034,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0.072,162.7
CI201908002766,26/08/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.05,205.08
CI201908002766,26/08/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,210.47
CI201909002767,2/09/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,2,230,0,135.25
CI201910002114,9/10/2019,C00040,SP003,independent_cafe,BEAN-ESPRESSO-5KG,4,240,0,162.7
CI201909002767,2/09/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-ETH-5KG,2,260,0.067,205.58
CI201909002767,2/09/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0,210.99
CI201910001132,31/10/2019,C00027,SP001,hotel,BEAN-DECAF-1KG,4,65,0.024,34.71
CI201909002768,9/09/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0.08,135.25
CI201910003255,9/10/2019,C00060,SP001,independent_cafe,BEAN-ESPRESSO-5KG,10,240,0.06,162.7
CI201909002768,9/09/2019,C00052,SP002,independent_cafe,BEAN-SINGLE-COL-5KG,2,260,0.067,210.99
CI201909002769,16/09/2019,C00052,SP002,independent_cafe,BEAN-HOUSE-5KG,4,230,0,135.25
