date,cafe_location,sku,qty_sold,list_unit_price,unit_cost
12/10/2019,cbd,FOOD-SANDWICH-CHICKEN,18,9.5,11.03
12/10/2019,cbd,FOOD-SCONE-CHEESE,12,5,7.81
12/10/2019,cbd,FOOD-BANANA-BREAD,6,6,8.84
12/10/2019,cbd,FOOD-COOKIE-CHOC,14,4.5,7.53
12/10/2019,cbd,MOD-ALT-MILK,84,0.8,5.91
13/10/2019,cbd,DRINK-FLATWHITE,78,5.5,7.83
13/10/2019,cbd,DRINK-LATTE,66,5.5,7.83
13/10/2019,cbd,DRINK-CAP,31,5.5,7.83
13/10/2019,cbd,DRINK-LONGBLACK,49,5,7.53
13/10/2019,cbd,DRINK-ESP,37,4.5,7.39
13/10/2019,cbd,DRINK-MOCHA,27,6,8.42
13/10/2019,cbd,DRINK-CHAI-LATTE,10,6,8.27
13/10/2019,cbd,DRINK-HOT-CHOC,4,6,8.55
13/10/2019,cbd,DRINK-ICED-LATTE,6,6.5,8.7
13/10/2019,cbd,FOOD-CROISSANT,18,6,9.29
13/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,8,5.5,9
13/10/2019,cbd,FOOD-SANDWICH-CHICKEN,18,9.5,11.92
13/10/2019,cbd,FOOD-SCONE-CHEESE,6,5,8.7
13/10/2019,cbd,FOOD-BANANA-BREAD,10,6,9.73
13/10/2019,cbd,FOOD-COOKIE-CHOC,10,4.5,8.42
13/10/2019,cbd,MOD-ALT-MILK,68,0.8,6.8
14/10/2019,cbd,DRINK-FLATWHITE,185,5.5,4.89
14/10/2019,cbd,DRINK-LATTE,168,5.5,4.89
14/10/2019,cbd,DRINK-CAP,72,5.5,4.89
14/10/2019,cbd,DRINK-LONGBLACK,78,5,4.59
14/10/2019,cbd,DRINK-ESP,68,4.5,4.45
14/10/2019,cbd,DRINK-MOCHA,25,6,5.48
14/10/2019,cbd,DRINK-CHAI-LATTE,21,6,5.33
14/10/2019,cbd,DRINK-HOT-CHOC,4,6,5.61
14/10/2019,cbd,DRINK-ICED-LATTE,2,6.5,5.76
14/10/2019,cbd,FOOD-CROISSANT,23,6,6.35
14/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,12,5.5,6.06
14/10/2019,cbd,FOOD-SANDWICH-CHICKEN,14,9.5,8.98
14/10/2019,cbd,FOOD-SCONE-CHEESE,8,5,5.76
14/10/2019,cbd,FOOD-BANANA-BREAD,23,6,6.79
14/10/2019,cbd,FOOD-COOKIE-CHOC,20,4.5,5.48
14/10/2019,cbd,MOD-ALT-MILK,139,0.8,3.86
15/10/2019,cbd,DRINK-FLATWHITE,154,5.5,4.73
15/10/2019,cbd,DRINK-LATTE,141,5.5,4.73
15/10/2019,cbd,DRINK-CAP,72,5.5,4.73
15/10/2019,cbd,DRINK-LONGBLACK,70,5,4.44
15/10/2019,cbd,DRINK-ESP,80,4.5,4.3
15/10/2019,cbd,DRINK-MOCHA,27,6,5.32
15/10/2019,cbd,DRINK-CHAI-LATTE,27,6,5.18
15/10/2019,cbd,DRINK-HOT-CHOC,14,6,5.46
15/10/2019,cbd,DRINK-ICED-LATTE,4,6.5,5.61
15/10/2019,cbd,FOOD-CROISSANT,59,6,6.2
15/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,29,5.5,5.9
15/10/2019,cbd,FOOD-SANDWICH-CHICKEN,29,9.5,8.83
15/10/2019,cbd,FOOD-SCONE-CHEESE,29,5,5.61
15/10/2019,cbd,FOOD-BANANA-BREAD,27,6,6.63
15/10/2019,cbd,FOOD-COOKIE-CHOC,23,4.5,5.32
15/10/2019,cbd,MOD-ALT-MILK,121,0.8,3.71
16/10/2019,cbd,DRINK-FLATWHITE,219,5.5,3.94
16/10/2019,cbd,DRINK-LATTE,228,5.5,3.94
16/10/2019,cbd,DRINK-CAP,80,5.5,3.94
16/10/2019,cbd,DRINK-LONGBLACK,113,5,3.65
16/10/2019,cbd,DRINK-ESP,90,4.5,3.51
16/10/2019,cbd,DRINK-MOCHA,49,6,4.54
16/10/2019,cbd,DRINK-CHAI-LATTE,31,6,4.39
16/10/2019,cbd,DRINK-HOT-CHOC,25,6,4.67
16/10/2019,cbd,DRINK-ICED-LATTE,14,6.5,4.82
16/10/2019,cbd,FOOD-CROISSANT,43,6,5.41
16/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,29,5.5,5.11
16/10/2019,cbd,FOOD-SANDWICH-CHICKEN,35,9.5,8.04
16/10/2019,cbd,FOOD-SCONE-CHEESE,23,5,4.82
16/10/2019,cbd,FOOD-BANANA-BREAD,29,6,5.84
16/10/2019,cbd,FOOD-COOKIE-CHOC,33,4.5,4.54
16/10/2019,cbd,MOD-ALT-MILK,193,0.8,2.92
17/10/2019,cbd,DRINK-FLATWHITE,234,5.5,4.07
17/10/2019,cbd,DRINK-LATTE,205,5.5,4.07
17/10/2019,cbd,DRINK-CAP,92,5.5,4.07
17/10/2019,cbd,DRINK-LONGBLACK,109,5,3.78
17/10/2019,cbd,DRINK-ESP,72,4.5,3.64
17/10/2019,cbd,DRINK-MOCHA,33,6,4.67
17/10/2019,cbd,DRINK-CHAI-LATTE,20,6,4.52
17/10/2019,cbd,DRINK-HOT-CHOC,8,6,4.8
17/10/2019,cbd,DRINK-ICED-LATTE,12,6.5,4.95
17/10/2019,cbd,FOOD-CROISSANT,45,6,5.54
17/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,37,5.5,5.25
17/10/2019,cbd,FOOD-SANDWICH-CHICKEN,37,9.5,8.17
17/10/2019,cbd,FOOD-SCONE-CHEESE,21,5,4.95
17/10/2019,cbd,FOOD-BANANA-BREAD,25,6,5.98
17/10/2019,cbd,FOOD-COOKIE-CHOC,41,4.5,4.67
17/10/2019,cbd,MOD-ALT-MILK,174,0.8,3.05
18/10/2019,cbd,DRINK-FLATWHITE,139,5.5,5.06
18/10/2019,cbd,DRINK-LATTE,139,5.5,5.06
18/10/2019,cbd,DRINK-CAP,68,5.5,5.06
18/10/2019,cbd,DRINK-LONGBLACK,68,5,4.77
18/10/2019,cbd,DRINK-ESP,78,4.5,4.63
18/10/2019,cbd,DRINK-MOCHA,35,6,5.66
18/10/2019,cbd,DRINK-CHAI-LATTE,21,6,5.51
18/10/2019,cbd,DRINK-HOT-CHOC,20,6,5.79
18/10/2019,cbd,FOOD-CROISSANT,25,6,6.53
18/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,27,5.5,6.24
18/10/2019,cbd,FOOD-SANDWICH-CHICKEN,14,9.5,9.16
18/10/2019,cbd,FOOD-SCONE-CHEESE,16,5,5.94
18/10/2019,cbd,FOOD-BANANA-BREAD,29,6,6.96
18/10/2019,cbd,FOOD-COOKIE-CHOC,14,4.5,5.66
18/10/2019,cbd,MOD-ALT-MILK,125,0.8,4.04
19/10/2019,cbd,DRINK-FLATWHITE,143,5.5,6.55
19/10/2019,cbd,DRINK-LATTE,80,5.5,6.55
19/10/2019,cbd,DRINK-CAP,53,5.5,6.55
19/10/2019,cbd,DRINK-LONGBLACK,68,5,6.26
19/10/2019,cbd,DRINK-ESP,29,4.5,6.12
19/10/2019,cbd,DRINK-MOCHA,21,6,7.15
19/10/2019,cbd,DRINK-CHAI-LATTE,6,6,7
19/10/2019,cbd,DRINK-HOT-CHOC,10,6,7.28
19/10/2019,cbd,DRINK-ICED-LATTE,2,6.5,7.43
19/10/2019,cbd,FOOD-CROISSANT,6,6,8.02
19/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,18,5.5,7.73
19/10/2019,cbd,FOOD-SANDWICH-CHICKEN,6,9.5,10.65
19/10/2019,cbd,FOOD-SCONE-CHEESE,16,5,7.43
19/10/2019,cbd,FOOD-BANANA-BREAD,12,6,8.45
19/10/2019,cbd,FOOD-COOKIE-CHOC,12,4.5,7.15
19/10/2019,cbd,MOD-ALT-MILK,84,0.8,5.53
20/10/2019,cbd,DRINK-FLATWHITE,55,5.5,9.06
20/10/2019,cbd,DRINK-LATTE,62,5.5,9.06
20/10/2019,cbd,DRINK-CAP,41,5.5,9.06
20/10/2019,cbd,DRINK-LONGBLACK,27,5,8.76
20/10/2019,cbd,DRINK-ESP,23,4.5,8.62
20/10/2019,cbd,DRINK-MOCHA,18,6,9.65
20/10/2019,cbd,DRINK-CHAI-LATTE,14,6,9.5
20/10/2019,cbd,DRINK-HOT-CHOC,8,6,9.78
20/10/2019,cbd,DRINK-ICED-LATTE,2,6.5,9.93
20/10/2019,cbd,FOOD-CROISSANT,10,6,10.53
20/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,8,5.5,10.23
20/10/2019,cbd,FOOD-SANDWICH-CHICKEN,18,9.5,13.16
20/10/2019,cbd,FOOD-SCONE-CHEESE,4,5,9.93
20/10/2019,cbd,FOOD-BANANA-BREAD,14,6,10.96
20/10/2019,cbd,FOOD-COOKIE-CHOC,8,4.5,9.65
20/10/2019,cbd,MOD-ALT-MILK,61,0.8,8.03
21/10/2019,cbd,DRINK-FLATWHITE,240,5.5,4.15
21/10/2019,cbd,DRINK-LATTE,156,5.5,4.15
21/10/2019,cbd,DRINK-CAP,103,5.5,4.15
21/10/2019,cbd,DRINK-LONGBLACK,102,5,3.85
21/10/2019,cbd,DRINK-ESP,94,4.5,3.72
21/10/2019,cbd,DRINK-MOCHA,51,6,4.74
21/10/2019,cbd,DRINK-CHAI-LATTE,35,6,4.6
21/10/2019,cbd,DRINK-HOT-CHOC,16,6,4.88
21/10/2019,cbd,DRINK-ICED-LATTE,2,6.5,5.03
21/10/2019,cbd,FOOD-CROISSANT,53,6,5.62
21/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,33,5.5,5.32
21/10/2019,cbd,FOOD-SANDWICH-CHICKEN,35,9.5,8.25
21/10/2019,cbd,FOOD-SCONE-CHEESE,23,5,5.03
21/10/2019,cbd,FOOD-BANANA-BREAD,18,6,6.05
21/10/2019,cbd,FOOD-COOKIE-CHOC,25,4.5,4.74
21/10/2019,cbd,MOD-ALT-MILK,144,0.8,3.13
22/10/2019,cbd,DRINK-FLATWHITE,265,5.5,3.37
22/10/2019,cbd,DRINK-LATTE,277,5.5,3.37
22/10/2019,cbd,DRINK-CAP,152,5.5,3.37
22/10/2019,cbd,DRINK-LONGBLACK,105,5,3.07
22/10/2019,cbd,DRINK-ESP,127,4.5,2.93
22/10/2019,cbd,DRINK-MOCHA,66,6,3.96
22/10/2019,cbd,DRINK-CHAI-LATTE,43,6,3.81
22/10/2019,cbd,DRINK-HOT-CHOC,18,6,4.1
22/10/2019,cbd,DRINK-ICED-LATTE,18,6.5,4.24
22/10/2019,cbd,FOOD-CROISSANT,72,6,4.84
22/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,64,5.5,4.54
22/10/2019,cbd,FOOD-SANDWICH-CHICKEN,49,9.5,7.47
22/10/2019,cbd,FOOD-SCONE-CHEESE,84,5,4.24
22/10/2019,cbd,FOOD-BANANA-BREAD,37,6,5.27
22/10/2019,cbd,FOOD-COOKIE-CHOC,68,4.5,3.96
22/10/2019,cbd,MOD-ALT-MILK,234,0.8,2.34
23/10/2019,cbd,DRINK-FLATWHITE,223,5.5,4.01
23/10/2019,cbd,DRINK-LATTE,205,5.5,4.01
23/10/2019,cbd,DRINK-CAP,121,5.5,4.01
23/10/2019,cbd,DRINK-LONGBLACK,94,5,3.71
23/10/2019,cbd,DRINK-ESP,80,4.5,3.58
23/10/2019,cbd,DRINK-MOCHA,41,6,4.6
23/10/2019,cbd,DRINK-CHAI-LATTE,23,6,4.45
23/10/2019,cbd,DRINK-HOT-CHOC,23,6,4.74
23/10/2019,cbd,DRINK-ICED-LATTE,10,6.5,4.89
23/10/2019,cbd,FOOD-CROISSANT,47,6,5.48
23/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,33,5.5,5.18
23/10/2019,cbd,FOOD-SANDWICH-CHICKEN,21,9.5,8.11
23/10/2019,cbd,FOOD-SCONE-CHEESE,29,5,4.89
23/10/2019,cbd,FOOD-BANANA-BREAD,27,6,5.91
23/10/2019,cbd,FOOD-COOKIE-CHOC,14,4.5,4.6
23/10/2019,cbd,MOD-ALT-MILK,211,0.8,2.98
24/10/2019,cbd,DRINK-FLATWHITE,158,5.5,5.32
24/10/2019,cbd,DRINK-LATTE,152,5.5,5.32
24/10/2019,cbd,DRINK-CAP,51,5.5,5.32
24/10/2019,cbd,DRINK-LONGBLACK,80,5,5.02
24/10/2019,cbd,DRINK-ESP,31,4.5,4.88
24/10/2019,cbd,DRINK-MOCHA,23,6,5.91
24/10/2019,cbd,DRINK-CHAI-LATTE,39,6,5.76
24/10/2019,cbd,DRINK-HOT-CHOC,6,6,6.04
24/10/2019,cbd,DRINK-ICED-LATTE,2,6.5,6.19
24/10/2019,cbd,FOOD-CROISSANT,10,6,6.79
24/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,14,5.5,6.49
24/10/2019,cbd,FOOD-SANDWICH-CHICKEN,12,9.5,9.42
24/10/2019,cbd,FOOD-SCONE-CHEESE,21,5,6.19
24/10/2019,cbd,FOOD-BANANA-BREAD,6,6,7.22
24/10/2019,cbd,FOOD-COOKIE-CHOC,16,4.5,5.91
24/10/2019,cbd,MOD-ALT-MILK,141,0.8,4.29
25/10/2019,cbd,DRINK-FLATWHITE,185,5.5,4.25
25/10/2019,cbd,DRINK-LATTE,191,5.5,4.25
25/10/2019,cbd,DRINK-CAP,90,5.5,4.25
25/10/2019,cbd,DRINK-LONGBLACK,121,5,3.95
25/10/2019,cbd,DRINK-ESP,72,4.5,3.82
25/10/2019,cbd,DRINK-MOCHA,45,6,4.84
25/10/2019,cbd,DRINK-CHAI-LATTE,29,6,4.69
25/10/2019,cbd,DRINK-HOT-CHOC,6,6,4.98
25/10/2019,cbd,DRINK-ICED-LATTE,4,6.5,5.13
25/10/2019,cbd,FOOD-CROISSANT,37,6,5.72
25/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,20,5.5,5.42
25/10/2019,cbd,FOOD-SANDWICH-CHICKEN,33,9.5,8.35
25/10/2019,cbd,FOOD-SCONE-CHEESE,29,5,5.13
25/10/2019,cbd,FOOD-BANANA-BREAD,25,6,6.15
25/10/2019,cbd,FOOD-COOKIE-CHOC,23,4.5,4.84
25/10/2019,cbd,MOD-ALT-MILK,176,0.8,3.22
26/10/2019,cbd,DRINK-FLATWHITE,96,5.5,6.65
26/10/2019,cbd,DRINK-LATTE,98,5.5,6.65
26/10/2019,cbd,DRINK-CAP,61,5.5,6.65
26/10/2019,cbd,DRINK-LONGBLACK,49,5,6.35
26/10/2019,cbd,DRINK-ESP,25,4.5,6.22
26/10/2019,cbd,DRINK-MOCHA,16,6,7.24
26/10/2019,cbd,DRINK-CHAI-LATTE,14,6,7.09
26/10/2019,cbd,DRINK-HOT-CHOC,16,6,7.38
26/10/2019,cbd,DRINK-ICED-LATTE,4,6.5,7.53
26/10/2019,cbd,FOOD-CROISSANT,14,6,8.12
26/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,16,5.5,7.82
26/10/2019,cbd,FOOD-SANDWICH-CHICKEN,12,9.5,10.75
26/10/2019,cbd,FOOD-SCONE-CHEESE,12,5,7.53
26/10/2019,cbd,FOOD-BANANA-BREAD,12,6,8.55
26/10/2019,cbd,FOOD-COOKIE-CHOC,25,4.5,7.24
26/10/2019,cbd,MOD-ALT-MILK,88,0.8,5.62
27/10/2019,cbd,DRINK-FLATWHITE,100,5.5,7.69
27/10/2019,cbd,DRINK-LATTE,68,5.5,7.69
27/10/2019,cbd,DRINK-CAP,27,5.5,7.69
27/10/2019,cbd,DRINK-LONGBLACK,39,5,7.4
27/10/2019,cbd,DRINK-ESP,41,4.5,7.26
27/10/2019,cbd,DRINK-MOCHA,33,6,8.29
27/10/2019,cbd,DRINK-CHAI-LATTE,12,6,8.14
27/10/2019,cbd,DRINK-HOT-CHOC,2,6,8.42
27/10/2019,cbd,FOOD-CROISSANT,18,6,9.17
27/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,8,5.5,8.87
27/10/2019,cbd,FOOD-SANDWICH-CHICKEN,6,9.5,11.8
27/10/2019,cbd,FOOD-SCONE-CHEESE,10,5,8.57
27/10/2019,cbd,FOOD-BANANA-BREAD,6,6,9.6
27/10/2019,cbd,FOOD-COOKIE-CHOC,10,4.5,8.29
27/10/2019,cbd,MOD-ALT-MILK,78,0.8,6.67
28/10/2019,cbd,DRINK-FLATWHITE,193,5.5,4.21
28/10/2019,cbd,DRINK-LATTE,187,5.5,4.21
28/10/2019,cbd,DRINK-CAP,96,5.5,4.21
28/10/2019,cbd,DRINK-LONGBLACK,119,5,3.91
28/10/2019,cbd,DRINK-ESP,64,4.5,3.78
28/10/2019,cbd,DRINK-MOCHA,45,6,4.8
28/10/2019,cbd,DRINK-CHAI-LATTE,23,6,4.65
28/10/2019,cbd,DRINK-HOT-CHOC,8,6,4.94
28/10/2019,cbd,DRINK-ICED-LATTE,8,6.5,5.09
28/10/2019,cbd,FOOD-CROISSANT,51,6,5.68
28/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,27,5.5,5.38
28/10/2019,cbd,FOOD-SANDWICH-CHICKEN,45,9.5,8.31
28/10/2019,cbd,FOOD-SCONE-CHEESE,20,5,5.09
28/10/2019,cbd,FOOD-BANANA-BREAD,23,6,6.11
28/10/2019,cbd,FOOD-COOKIE-CHOC,23,4.5,4.8
28/10/2019,cbd,MOD-ALT-MILK,174,0.8,3.18
29/10/2019,cbd,DRINK-FLATWHITE,221,5.5,4.08
29/10/2019,cbd,DRINK-LATTE,170,5.5,4.08
29/10/2019,cbd,DRINK-CAP,94,5.5,4.08
29/10/2019,cbd,DRINK-LONGBLACK,88,5,3.78
29/10/2019,cbd,DRINK-ESP,86,4.5,3.65
29/10/2019,cbd,DRINK-MOCHA,55,6,4.68
29/10/2019,cbd,DRINK-CHAI-LATTE,31,6,4.53
29/10/2019,cbd,DRINK-HOT-CHOC,21,6,4.81
29/10/2019,cbd,DRINK-ICED-LATTE,8,6.5,4.96
29/10/2019,cbd,FOOD-CROISSANT,53,6,5.55
29/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,27,5.5,5.26
29/10/2019,cbd,FOOD-SANDWICH-CHICKEN,33,9.5,8.19
29/10/2019,cbd,FOOD-SCONE-CHEESE,27,5,4.96
29/10/2019,cbd,FOOD-BANANA-BREAD,37,6,5.99
29/10/2019,cbd,FOOD-COOKIE-CHOC,27,4.5,4.68
29/10/2019,cbd,MOD-ALT-MILK,189,0.8,3.05
30/10/2019,cbd,DRINK-FLATWHITE,180,5.5,4.7
30/10/2019,cbd,DRINK-LATTE,150,5.5,4.7
30/10/2019,cbd,DRINK-CAP,92,5.5,4.7
30/10/2019,cbd,DRINK-LONGBLACK,88,5,4.4
30/10/2019,cbd,DRINK-ESP,49,4.5,4.26
30/10/2019,cbd,DRINK-MOCHA,35,6,5.29
30/10/2019,cbd,DRINK-CHAI-LATTE,31,6,5.14
30/10/2019,cbd,DRINK-HOT-CHOC,14,6,5.43
30/10/2019,cbd,DRINK-ICED-LATTE,2,6.5,5.58
30/10/2019,cbd,FOOD-CROISSANT,37,6,6.17
30/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,25,5.5,5.87
30/10/2019,cbd,FOOD-SANDWICH-CHICKEN,16,9.5,8.81
30/10/2019,cbd,FOOD-SCONE-CHEESE,16,5,5.58
30/10/2019,cbd,FOOD-BANANA-BREAD,21,6,6.6
30/10/2019,cbd,FOOD-COOKIE-CHOC,16,4.5,5.29
30/10/2019,cbd,MOD-ALT-MILK,152,0.8,3.67
31/10/2019,cbd,DRINK-FLATWHITE,178,5.5,5.08
31/10/2019,cbd,DRINK-LATTE,143,5.5,5.08
31/10/2019,cbd,DRINK-CAP,57,5.5,5.08
31/10/2019,cbd,DRINK-LONGBLACK,90,5,4.78
31/10/2019,cbd,DRINK-ESP,55,4.5,4.64
31/10/2019,cbd,DRINK-MOCHA,29,6,5.67
31/10/2019,cbd,DRINK-CHAI-LATTE,18,6,5.52
31/10/2019,cbd,DRINK-HOT-CHOC,14,6,5.81
31/10/2019,cbd,DRINK-ICED-LATTE,10,6.5,5.96
31/10/2019,cbd,FOOD-CROISSANT,14,6,6.55
31/10/2019,cbd,FOOD-MUFFIN-BLUEBERRY,21,5.5,6.25
31/10/2019,cbd,FOOD-SANDWICH-CHICKEN,14,9.5,9.19
31/10/2019,cbd,FOOD-SCONE-CHEESE,18,5,5.96
31/10/2019,cbd,FOOD-BANANA-BREAD,16,6,6.98
31/10/2019,cbd,FOOD-COOKIE-CHOC,12,4.5,5.67
31/10/2019,cbd,MOD-ALT-MILK,133,0.8,4.05
1/11/2019,cbd,DRINK-FLATWHITE,273,5.5,3.61
1/11/2019,cbd,DRINK-LATTE,236,5.5,3.61
1/11/2019,cbd,DRINK-CAP,107,5.5,3.61
1/11/2019,cbd,DRINK-LONGBLACK,160,5,3.33
1/11/2019,cbd,DRINK-ESP,125,4.5,3.18
1/11/2019,cbd,DRINK-MOCHA,51,6,4.21
1/11/2019,cbd,DRINK-CHAI-LATTE,43,6,4.06
1/11/2019,cbd,DRINK-HOT-CHOC,23,6,4.36
1/11/2019,cbd,DRINK-ICED-LATTE,4,6.5,4.51
1/11/2019,cbd,FOOD-CROISSANT,41,6,5.09
1/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,23,5.5,4.79
1/11/2019,cbd,FOOD-SANDWICH-CHICKEN,37,9.5,7.74
1/11/2019,cbd,FOOD-SCONE-CHEESE,41,5,4.51
1/11/2019,cbd,FOOD-BANANA-BREAD,33,6,5.53
1/11/2019,cbd,FOOD-COOKIE-CHOC,35,4.5,4.21
1/11/2019,cbd,MOD-ALT-MILK,230,0.8,2.59
2/11/2019,cbd,DRINK-FLATWHITE,84,5.5,8.58
2/11/2019,cbd,DRINK-LATTE,68,5.5,8.58
2/11/2019,cbd,DRINK-CAP,21,5.5,8.58
2/11/2019,cbd,DRINK-LONGBLACK,39,5,8.3
2/11/2019,cbd,DRINK-ESP,31,4.5,8.15
2/11/2019,cbd,DRINK-MOCHA,14,6,9.18
2/11/2019,cbd,DRINK-CHAI-LATTE,12,6,9.03
2/11/2019,cbd,DRINK-ICED-LATTE,4,6.5,9.47
2/11/2019,cbd,FOOD-CROISSANT,10,6,10.05
2/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,14,5.5,9.76
2/11/2019,cbd,FOOD-SANDWICH-CHICKEN,12,9.5,12.7
2/11/2019,cbd,FOOD-SCONE-CHEESE,6,5,9.47
2/11/2019,cbd,FOOD-BANANA-BREAD,12,6,10.5
2/11/2019,cbd,FOOD-COOKIE-CHOC,16,4.5,9.18
2/11/2019,cbd,MOD-ALT-MILK,57,0.8,7.55
3/11/2019,cbd,DRINK-FLATWHITE,135,5.5,6.38
3/11/2019,cbd,DRINK-LATTE,109,5.5,6.38
3/11/2019,cbd,DRINK-CAP,49,5.5,6.38
3/11/2019,cbd,DRINK-LONGBLACK,55,5,6.1
3/11/2019,cbd,DRINK-ESP,37,4.5,5.95
3/11/2019,cbd,DRINK-MOCHA,18,6,6.98
3/11/2019,cbd,DRINK-CHAI-LATTE,10,6,6.83
3/11/2019,cbd,DRINK-HOT-CHOC,14,6,7.13
3/11/2019,cbd,DRINK-ICED-LATTE,6,6.5,7.28
3/11/2019,cbd,FOOD-CROISSANT,10,6,7.86
3/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,6,5.5,7.56
3/11/2019,cbd,FOOD-SANDWICH-CHICKEN,12,9.5,10.51
3/11/2019,cbd,FOOD-SCONE-CHEESE,14,5,7.28
3/11/2019,cbd,FOOD-BANANA-BREAD,10,6,8.3
3/11/2019,cbd,FOOD-COOKIE-CHOC,10,4.5,6.98
3/11/2019,cbd,MOD-ALT-MILK,96,0.8,5.36
4/11/2019,cbd,DRINK-FLATWHITE,195,5.5,4.25
4/11/2019,cbd,DRINK-LATTE,187,5.5,4.25
4/11/2019,cbd,DRINK-CAP,86,5.5,4.25
4/11/2019,cbd,DRINK-LONGBLACK,133,5,3.97
4/11/2019,cbd,DRINK-ESP,94,4.5,3.82
4/11/2019,cbd,DRINK-MOCHA,39,6,4.84
4/11/2019,cbd,DRINK-CHAI-LATTE,25,6,4.7
4/11/2019,cbd,DRINK-HOT-CHOC,23,6,4.99
4/11/2019,cbd,FOOD-CROISSANT,33,6,5.72
4/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,21,5.5,5.43
4/11/2019,cbd,FOOD-SANDWICH-CHICKEN,25,9.5,8.38
4/11/2019,cbd,FOOD-SCONE-CHEESE,20,5,5.14
4/11/2019,cbd,FOOD-BANANA-BREAD,14,6,6.17
4/11/2019,cbd,FOOD-COOKIE-CHOC,25,4.5,4.84
4/11/2019,cbd,MOD-ALT-MILK,170,0.8,3.22
5/11/2019,cbd,DRINK-FLATWHITE,193,5.5,4.3
5/11/2019,cbd,DRINK-LATTE,185,5.5,4.3
5/11/2019,cbd,DRINK-CAP,78,5.5,4.3
5/11/2019,cbd,DRINK-LONGBLACK,117,5,4.02
5/11/2019,cbd,DRINK-ESP,66,4.5,3.87
5/11/2019,cbd,DRINK-MOCHA,31,6,4.9
5/11/2019,cbd,DRINK-CHAI-LATTE,31,6,4.75
5/11/2019,cbd,DRINK-HOT-CHOC,16,6,5.04
5/11/2019,cbd,DRINK-ICED-LATTE,6,6.5,5.19
5/11/2019,cbd,FOOD-CROISSANT,43,6,5.78
5/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,35,5.5,5.48
5/11/2019,cbd,FOOD-SANDWICH-CHICKEN,23,9.5,8.43
5/11/2019,cbd,FOOD-SCONE-CHEESE,29,5,5.19
5/11/2019,cbd,FOOD-BANANA-BREAD,39,6,6.22
5/11/2019,cbd,FOOD-COOKIE-CHOC,16,4.5,4.9
5/11/2019,cbd,MOD-ALT-MILK,160,0.8,3.27
6/11/2019,cbd,DRINK-FLATWHITE,158,5.5,4.79
6/11/2019,cbd,DRINK-LATTE,144,5.5,4.79
6/11/2019,cbd,DRINK-CAP,76,5.5,4.79
6/11/2019,cbd,DRINK-LONGBLACK,64,5,4.5
6/11/2019,cbd,DRINK-ESP,59,4.5,4.35
6/11/2019,cbd,DRINK-MOCHA,33,6,5.38
6/11/2019,cbd,DRINK-CHAI-LATTE,18,6,5.23
6/11/2019,cbd,DRINK-HOT-CHOC,20,6,5.53
6/11/2019,cbd,DRINK-ICED-LATTE,10,6.5,5.68
6/11/2019,cbd,FOOD-CROISSANT,39,6,6.26
6/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,27,5.5,5.96
6/11/2019,cbd,FOOD-SANDWICH-CHICKEN,21,9.5,8.92
6/11/2019,cbd,FOOD-SCONE-CHEESE,33,5,5.68
6/11/2019,cbd,FOOD-BANANA-BREAD,29,6,6.71
6/11/2019,cbd,FOOD-COOKIE-CHOC,35,4.5,5.38
6/11/2019,cbd,MOD-ALT-MILK,131,0.8,3.76
7/11/2019,cbd,DRINK-FLATWHITE,109,5.5,7.33
7/11/2019,cbd,DRINK-LATTE,88,5.5,7.33
7/11/2019,cbd,DRINK-CAP,45,5.5,7.33
7/11/2019,cbd,DRINK-LONGBLACK,41,5,7.05
7/11/2019,cbd,DRINK-ESP,37,4.5,6.9
7/11/2019,cbd,DRINK-MOCHA,12,6,7.93
7/11/2019,cbd,DRINK-CHAI-LATTE,10,6,7.78
7/11/2019,cbd,DRINK-HOT-CHOC,6,6,8.08
7/11/2019,cbd,DRINK-ICED-LATTE,2,6.5,8.23
7/11/2019,cbd,FOOD-CROISSANT,8,6,8.81
7/11/2019,cbd,FOOD-MUFFIN-BLUEBERRY,12,5.5,8.51
7/11/2019,cbd,FOOD-SANDWICH-CHICKEN,10,9.5,11.46
